"class";"fr_Al_COO";"fr_Al_OH";"fr_Al_OH_noTert";"fr_ArN";"fr_Ar_COO";"fr_Ar_N";"fr_Ar_NH";"fr_Ar_OH";"fr_COO";"fr_COO2";"fr_C_O";"fr_C_O_noCOO";"fr_C_S";"fr_HOCCN";"fr_Imine";"fr_NH0";"fr_NH1";"fr_NH2";"fr_N_O";"fr_Ndealkylation1";"fr_Ndealkylation2";"fr_Nhpyrrole";"fr_alkyl_carbamate";"fr_alkyl_halide";"fr_allylic_oxid";"fr_amide";"fr_amidine";"fr_aniline";"fr_aryl_methyl";"fr_barbitur";"fr_benzene";"fr_benzodiazepine";"fr_bicyclic";"fr_dihydropyridine";"fr_epoxide";"fr_ester";"fr_ether";"fr_furan";"fr_guanido";"fr_halogen";"fr_hdrzine";"fr_hdrzone";"fr_imidazole";"fr_imide";"fr_ketone";"fr_ketone_Topliss";"fr_lactam";"fr_lactone";"fr_methoxy";"fr_morpholine";"fr_nitrile";"fr_nitro";"fr_nitro_arom";"fr_nitro_arom_nonortho";"fr_oxazole";"fr_oxime";"fr_para_hydroxylation";"fr_phenol";"fr_phenol_noOrthoHbond";"fr_phos_acid";"fr_phos_ester";"fr_piperdine";"fr_piperzine";"fr_priamide";"fr_pyridine";"fr_quatN";"fr_sulfide";"fr_sulfonamd";"fr_sulfone";"fr_term_acetylene";"fr_tetrazole";"fr_thiazole";"fr_thiophene";"fr_unbrch_alkane";"fr_urea";"qed";"MolWt";"FractionCSP3";"HeavyAtomCount";"NumAliphaticCarbocycles";"NumAliphaticHeterocycles";"NumAliphaticRings";"NumAromaticCarbocycles";"NumAromaticHeterocycles";"NumAromaticRings";"NumHAcceptors";"NumHDonors";"NumHeteroatoms";"NumRotatableBonds";"NumSaturatedCarbocycles";"NumSaturatedHeterocycles";"NumSaturatedRings";"RingCount";"MolLogP";"MolMR"
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0.2;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0.3333333333333333;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2727272727272727;0;0.4253144033821724;0.4111827638511176;0.65;0.4864864864864865;0;0;0;0.25;0;0.16666666666666666;0.26666666666666666;0;0.21052631578947367;0.5714285714285714;0;0;0;0.14285714285714285;0.5640882429639557;0.46177504678162107
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.4;0;0;0.3333333333333333;0;0;0;0;0;0;0;0.6666666666666666;0;0;0.5;0;0;0;0;0;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.5618550010580505;0.6492231885618894;0.3684210526315789;0.6216216216216216;0;0;0;0.5;0;0.3333333333333333;0.4;0.13333333333333333;0.5263157894736842;0.5238095238095238;0;0;0;0.2857142857142857;0.483175182055604;0.5799107749885094
"Withdrawn";0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7373915943196528;0.45733595411831224;0;0.35135135135135137;0;0;0;0.5;0;0.3333333333333333;0.2;0.13333333333333333;0.3684210526315789;0.09523809523809523;0;0;0;0.2857142857142857;0.6719301591502654;0.34592886603945977
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0;0;0.5;0;0.2857142857142857;0;0;0;0;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9162705661664463;0.3334230862435714;0.3333333333333333;0.40540540540540543;0;0.2;0.16666666666666666;0.5;0;0.3333333333333333;0.13333333333333333;0.06666666666666667;0.15789473684210525;0.19047619047619047;0;0;0;0.42857142857142855;0.623672288237516;0.4134698687524705
"Withdrawn";0;0;0;0.5;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0.2;0.3333333333333333;0;0;0;0;0;0;0;0;0;0.6666666666666666;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;1;0;0;0;0.8576047757241424;0.2313089564429127;0;0.2702702702702703;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.13333333333333333;0.3684210526315789;0.14285714285714285;0;0;0;0.2857142857142857;0.46095097050913364;0.23844639700597733
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.8;0.8;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.4;0;0.3333333333333333;0;0;0.75;0;0.14285714285714285;0;0;0.6666666666666666;0.3333333333333333;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4466278625513283;0.6534415753430808;0.15384615384615385;0.7297297297297297;0;0.2;0.16666666666666666;0.75;0;0.5;0.4;0;0.3684210526315789;0.19047619047619047;0;0;0;0.5714285714285714;0.5698632296333209;0.6024436516210098
"Withdrawn";0.5;0;0;0;0;0;0;0;0.5;0.5;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0.16666666666666666;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8247166076815584;0.16698977714352384;0.18181818181818182;0.24324324324324326;0;0;0;0.25;0;0.16666666666666666;0.13333333333333333;0.06666666666666667;0.21052631578947367;0.23809523809523808;0;0;0;0.14285714285714285;0.5098851035508147;0.20417376214865315
"Withdrawn";0;0;0;0;0;0.4;0;0;0;0;0.2;0.2;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.25;0;0.14285714285714285;0;0;0;0;0;0;0.16666666666666666;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.526937842633213;0.5656766920667403;0.3333333333333333;0.5675675675675675;0;0;0;0.25;0.6666666666666666;0.5;0.2;0;0.3157894736842105;0.3333333333333333;0;0;0;0.42857142857142855;0.6542500398946015;0.5475424272052134
"Withdrawn";0;0;0;0;0;0.6;0.5;0;0;0;0.2;0.2;0;0;0;0.6;0.2;0;0;0;0;0.5;0;0;0;0.2;0;0;0.6666666666666666;0;0.25;0;0.42857142857142855;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8288123492042218;0.31889433389877675;0.29411764705882354;0.43243243243243246;0;0.2;0.16666666666666666;0.25;0.6666666666666666;0.5;0.2;0.06666666666666667;0.2631578947368421;0.09523809523809523;0;0;0;0.5714285714285714;0.5038726953570477;0.37384632319138217
"Withdrawn";0;0;0;0;0;0.4;0;0;0;0;0.2;0.2;0;0;0;0.6;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5260501268413535;0.6990831740219179;0.2727272727272727;0.6486486486486487;0;0.2;0.16666666666666666;0.5;0.3333333333333333;0.5;0.26666666666666666;0.06666666666666667;0.42105263157894735;0.19047619047619047;0;0.25;0.16666666666666666;0.5714285714285714;0.6756286805201488;0.6132192876244025
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;0;0;0;0;0;0;0;0.7142857142857143;0;0;0.3333333333333333;0.16666666666666666;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47571813392348294;0.4943410790094872;0.8333333333333334;0.5675675675675675;1;0;0.6666666666666666;0;0;0;0.2;0;0.15789473684210525;0.09523809523809523;0.75;0;0.5;0.5714285714285714;0.6531310450050025;0.5121308460836201
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0;0.2;0;0;0;0.3333333333333333;0;0;0;0;0;0.2;0;0;0;0;0.25;0;0;0;0;0.3333333333333333;0.5;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6308960156848568;0.415508854124595;0.5555555555555556;0.4864864864864865;0;0;0;0.25;0;0.16666666666666666;0.3333333333333333;0;0.3157894736842105;0.47619047619047616;0;0;0;0.14285714285714285;0.5053215504793198;0.41711721628324283
"Withdrawn";0.5;0;0;0;0;0;0;0;0.5;0.5;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0.3333333333333333;0;0.5;0;0;0;0;0;0;0;0;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9427947956517847;0.31747399409425847;0.13333333333333333;0.3783783783783784;0;0;0;0.5;0;0.3333333333333333;0.13333333333333333;0.13333333333333333;0.2631578947368421;0.19047619047619047;0;0;0;0.2857142857142857;0.5890087456748424;0.3254349557436187
"Withdrawn";0;0;0;0;0;0;0;0.3333333333333333;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0.14285714285714285;0;0;0.3333333333333333;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7386863331923875;0.37267876535896677;0.05;0.4864864864864865;0;0.2;0.16666666666666666;0.75;0;0.5;0.26666666666666666;0.13333333333333333;0.21052631578947367;0.09523809523809523;0;0;0;0.5714285714285714;0.5599090403110619;0.39498643494927027
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.5;0;0;0;0;0;0;0.3333333333333333;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;1;0;0;0.8890017023268161;0.30113672060816593;0.4117647058823529;0.3783783783783784;0;0.2;0.16666666666666666;0.25;0.3333333333333333;0.3333333333333333;0.2;0;0.15789473684210525;0.19047619047619047;0;0.25;0.16666666666666666;0.42857142857142855;0.5739597239682876;0.39181305482352663
"Withdrawn";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.6666666666666666;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.037543636221598516;0.9678931401850713;0.9047619047619048;0.918918918918919;0.25;0.4;0.5;0;0;0;1;1;1;0.42857142857142855;0.25;0.5;0.5;0.42857142857142855;0;0.6829125685536899
"Withdrawn";0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0.6;0.2;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.3333333333333333;0;0.25;0;0;0;0;0;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9733816377238838;0.3279414272507786;0.4117647058823529;0.43243243243243246;0;0.2;0.16666666666666666;0.25;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.06666666666666667;0.2631578947368421;0.23809523809523808;0;0.25;0.16666666666666666;0.42857142857142855;0.4935487512017039;0.3949903199280002
"Withdrawn";0;0.125;0.14285714285714285;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0.3333333333333333;0;0;0.25;0;0;0;0;0;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8411458288680679;0.15938994946911147;0.4166666666666667;0.2702702702702703;0;0;0;0.25;0;0.16666666666666666;0.2;0.13333333333333333;0.21052631578947367;0.23809523809523808;0;0;0;0.14285714285714285;0.47401888474158094;0.23042780090779114
"Withdrawn";0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0.8469862467155456;0.36378873959988156;0.0625;0.43243243243243246;0;0;0;0.5;0.3333333333333333;0.5;0.26666666666666666;0.06666666666666667;0.3157894736842105;0.14285714285714285;0;0;0;0.42857142857142855;0.5309280457094824;0.3660569408382504
"Withdrawn";0;0.125;0.14285714285714285;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5738020898813024;0.33908873870235234;0.29411764705882354;0.43243243243243246;0;0;0;0.5;0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.2631578947368421;0.2857142857142857;0;0;0;0.2857142857142857;0.48680948284921466;0.3694349298437606
"Withdrawn";0.5;0;0;0;0;0;0;0;0.5;0.5;0.2;0;1;0;0;0.2;0;0;0;0.3333333333333333;0;0;0;0.25;0;0;0;0;0;0;0.5;0;0.14285714285714285;0;0;0;0.16666666666666666;0;0;0.25;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8959210802325517;0.4602439484100271;0.25;0.4864864864864865;0;0;0;0.5;0;0.3333333333333333;0.2;0.06666666666666667;0.42105263157894735;0.19047619047619047;0;0;0;0.2857142857142857;0.5598603883593404;0.3918441346533645
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0;0.4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.7142857142857143;0;0;0.6666666666666666;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0.1425201190172274;1;0.8918918918918919;1;1;0.4;1;0;0;0;0.3333333333333333;0;0.3157894736842105;0.3333333333333333;1;0.5;1;0.8571428571428571;0.7229952476773571;0.9270621143349247
"Withdrawn";0.5;0;0;0;0;0.2;0;0;0.5;0.5;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.14285714285714285;0;0;0;0;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8204955690351119;0.3354335514329051;0.125;0.40540540540540543;0;0;0;0.5;0.3333333333333333;0.5;0.2;0.06666666666666667;0.2631578947368421;0.14285714285714285;0;0;0;0.42857142857142855;0.5976726852374419;0.3467654314592643
"Withdrawn";0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0.18181818181818182;0;0;0.3333333333333333;0.3333333333333333;0;0.5;0;0.2857142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;1;0;0;0;0.36091933444691593;0.5370544889918056;0.17391304347826086;0.5675675675675675;0;0.2;0.16666666666666666;0.5;0.3333333333333333;0.5;0.2;0;0.21052631578947367;0.23809523809523808;0;0;0;0.5714285714285714;0.6908606335651772;0.5977622522516713
"Withdrawn";0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6264784228469841;0.21531947548399255;0.1;0.32432432432432434;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.4;0;0.42105263157894735;0.14285714285714285;0;0;0;0.2857142857142857;0.4838670128090865;0.22441450133060617
"Withdrawn";0;0;0;0;0;0.2;0;0;0;0;0.4;0.4;0;0;0;0.2;0.6;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.09090909090909091;0;0.5322586477924651;0.32784269904951663;0.1875;0.43243243243243246;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.26666666666666666;0.2;0.3157894736842105;0.3333333333333333;0;0;0;0.2857142857142857;0.43644984762208777;0.36040041180774696
"Withdrawn";0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0.25;0;0.42857142857142855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.5;0;0;0;0;0;0;0;0.664591257794436;0.4602304854734916;0.0625;0.5135135135135135;0;0.2;0.16666666666666666;0.25;0.6666666666666666;0.5;0.4666666666666667;0;0.47368421052631576;0.047619047619047616;0;0;0;0.5714285714285714;0.4349270415331988;0.40432139134038403
"Withdrawn";0.5;0;0;0;0;0;0;0;0.5;0.5;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0;0.5;0;0.2857142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36363636363636365;0;0.7254944602006494;0.415614313794125;0.4090909090909091;0.5135135135135135;0.25;0;0.16666666666666666;0.5;0;0.3333333333333333;0.13333333333333333;0.13333333333333333;0.15789473684210525;0.38095238095238093;0;0;0;0.42857142857142855;0.6056029533680783;0.4785484424472798
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0;0;0;0;0.5;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5030741829563347;0.5130141719845267;0.13043478260869565;0.5675675675675675;0;0;0;0.75;0;0.5;0.2;0;0.21052631578947367;0.2857142857142857;0;0;0;0.42857142857142855;0.6721831492992184;0.542602029253892
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0.18181818181818182;0;0;0;0;0;0;0;0.7142857142857143;0;0;0;0;0;0;0;0;0;0;0;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.74444847802641;0.3594963066677438;0.7142857142857143;0.4594594594594595;1;0;0.6666666666666666;0;0;0;0.13333333333333333;0;0.10526315789473684;0.047619047619047616;0.5;0;0.3333333333333333;0.5714285714285714;0.6056126837584226;0.41333583698629434
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.8;0.8;0;0;0;0.4;0.4;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.5477993029832002;0.2603642173097461;0.6363636363636364;0.35135135135135137;0;0.4;0.3333333333333333;0;0;0;0.4;0.13333333333333333;0.42105263157894735;0.14285714285714285;0;0.5;0.3333333333333333;0.2857142857142857;0.2549391461387872;0.2384302095946035
"Withdrawn";0;0.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0.7144119823139388;0.37312079844188983;0.7142857142857143;0.4594594594594595;0.25;0;0.16666666666666666;0.25;0;0.16666666666666666;0.06666666666666667;0.06666666666666667;0.10526315789473684;0.38095238095238093;0.25;0;0.16666666666666666;0.2857142857142857;0.6163939562599503;0.46186051631367536
"Withdrawn";0;0;0;0;1;0;0;0.16666666666666666;0.5;0.5;0.6;0.4;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0.4;0;0.3333333333333333;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16666666666666666;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4833288398174566;0.5658584417099725;0.08695652173913043;0.6486486486486487;0;0;0;0.75;0;0.5;0.26666666666666666;0.26666666666666666;0.3684210526315789;0.3333333333333333;0;0;0;0.42857142857142855;0.5360744491626035;0.5476978263544028
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0;0.2;0.2;0;0;0.3333333333333333;0;0;0;0;0;0.6;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.800890821643595;0.14813493452525184;0.3333333333333333;0.2702702702702703;0;0.2;0.16666666666666666;0.25;0;0.16666666666666666;0.13333333333333333;0.06666666666666667;0.21052631578947367;0.09523809523809523;0;0.25;0.16666666666666666;0.2857142857142857;0.4583918778485725;0.21213084608361862
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0;0.4;0.2;0;0;0;0;0;0;0;0;0.4;0;1;0;0;0.5;0;0.2857142857142857;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8126161338114296;0.6176997226635077;0.36363636363636365;0.6486486486486487;0;0.4;0.3333333333333333;0.5;0;0.3333333333333333;0.4;0.06666666666666667;0.42105263157894735;0.23809523809523808;0;0.25;0.16666666666666666;0.5714285714285714;0.5864973319269685;0.580951301791625
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0.2;0;0.3333333333333333;1;0;0;0;0;0;0;0.4;0;0;0;0;0.25;0;0.14285714285714285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;1;0;1;0.6398397066154177;0.1886134970426415;0.18181818181818182;0.2702702702702703;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.2;0.13333333333333333;0.2631578947368421;0.09523809523809523;0;0;0;0.2857142857142857;0.5196300894806704;0.23632260863371873
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0.16666666666666666;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.423904052930483;0.4693089923440767;0.1111111111111111;0.21621621621621623;0;0;0;0.25;0;0.16666666666666666;0.06666666666666667;0;0.2631578947368421;0.09523809523809523;0;0;0;0.14285714285714285;0.6018178315241303;0.2707312177465839
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;1;0.4;0;0;0;0;0;0;0;0.25;0;0.2;0;0.3333333333333333;0;0;0.5;1;0.14285714285714285;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.842577308927992;0.4498999255050844;0.17647058823529413;0.4864864864864865;0;0.2;0.16666666666666666;0.5;0;0.3333333333333333;0.13333333333333333;0;0.3684210526315789;0.09523809523809523;0;0;0;0.42857142857142855;0.5855096973070181;0.38757195304355874
"Withdrawn";0;0;0;0;1;0.4;0;0;0.5;0.5;0.2;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0.25;0;0.2857142857142857;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9115394502886097;0.2467846019907194;0.25;0.35135135135135137;0;0.2;0.16666666666666666;0.25;0.3333333333333333;0.3333333333333333;0.4;0.06666666666666667;0.3684210526315789;0.09523809523809523;0;0;0;0.42857142857142855;0.42773141787356006;0.24480740217947403
"Withdrawn";0;0.125;0.14285714285714285;0;0;0;0;0;0;0;0.4;0.4;0;1;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0;0.75;0;0;0;0;0.6666666666666666;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3593943757194161;0.6940614986940955;0.2857142857142857;0.7567567567567568;0;0;0;0.75;0;0.5;0.4;0.13333333333333333;0.3157894736842105;0.3333333333333333;0;0;0;0.42857142857142855;0.6379097953893529;0.6765140085858053
"Withdrawn";0;0.25;0.2857142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.045454545454545456;0;0;0;0;0;0;0;0.5714285714285714;0;1;0;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6914250216855912;0.397612123823115;0.85;0.4864864864864865;1;0.2;0.8333333333333334;0;0;0;0.26666666666666666;0.13333333333333333;0.21052631578947367;0;0.75;0.25;0.6666666666666666;0.7142857142857143;0.5553737053715656;0.3945234749839762
